"","entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"58176",58176,2.06233747629955,0.871369290906027,3.77990007486356,0.0025666414271409,0.0124329235702497,-1.34987461486211,"Rhbg"
"17395",17395,3.11909369550138,-2.47013909653388,3.77873326242006,0.00257213892896227,0.0124502553241408,-1.87570384948246,"Mmp9"
"14073",14073,2.02274473852609,0.986329873046833,3.77257086033185,0.00260137439039706,0.0125571535937187,-1.49163302976956,"Faah"
"171284",171284,3.66322544446601,1.83362574066438,3.76999316660057,0.00261370427264054,0.0125972475203077,-1.491287774589,"Timd2"
"338320",338320,3.14713625936618,-2.16168969580915,3.76577539868581,0.00263400851135197,0.0126528481803667,-1.79741846664938,"Mia2"
"14570",14570,2.01121091536068,0.771334583438906,3.75404425643891,0.00269133659076163,0.0128501158551048,-1.4338745048748,"Arhgdig"
"19264",19264,2.05821329733418,-1.21948800839584,3.73390670332747,0.00279274475736939,0.0132184900106217,-1.51134385550614,"Ptprc"
"56079",56079,3.28041431970413,-2.14459892861998,3.73252800830767,0.00279982914401815,0.0132399816166686,-1.91425519655475,"Astn2"
"20556",20556,2.54226638132169,2.0783375875085,3.72648997161501,0.00283107293651245,0.0133428135865977,-1.47555979959673,"Slfn2"
"381463",381463,4.17832892137882,0.276531957445042,3.71970532726322,0.00286660640983839,0.0134369009954158,-1.74444832239775,"Nr1h5"
"108052",108052,2.60932205185206,-1.85308530833935,3.70570026264931,0.00294140709316046,0.0136997087514679,-1.61935575964254,"Slc14a1"
"22177",22177,2.67590217872169,-2.00928318715081,3.70309389693411,0.00295554667057317,0.0137380763475701,-1.72940463748069,"Tyrobp"
"15109",15109,2.59810039925976,-0.807386484814148,3.68775794541912,0.00304016505814567,0.0140381473118632,-1.48490886281345,"Hal"
"78767",78767,2.63195557599876,-1.34321597912879,3.66254829869681,0.00318468674405025,0.0144961950757403,-1.85750877496478,"Efcab11"
"14419",14419,2.44943447364519,-0.0467236732842281,3.66086375779161,0.00319459076122654,0.0145268648904966,-1.65780538741104,"Gal"
"12661",12661,2.18286022097487,-1.53430404229269,3.6435105882636,0.00329846765548575,0.014913060039667,-1.65996230416688,"Chl1"
"245555",245555,2.76136468264687,-1.35624746822947,3.64325365095857,0.00330003136274775,0.0149138391926981,-2.11460604425402,"Nexmif"
"237558",237558,3.01812245822617,-2.41848649237494,3.618391112814,0.00345498300248523,0.0154189371001477,-2.11817301374288,"Myrfl"
"70417",70417,2.39861431049837,-2.27177880092642,3.61344881728871,0.00348665994269375,0.0155263944024604,-1.61843020893136,"Megf10"
"381073",381073,2.08379823857336,-0.498517390073237,3.60937168977203,0.00351301483579854,0.0156129601982453,-1.62731183536808,"Npw"
"14727",14727,3.14196428377266,-2.81506548531001,3.60007021579937,0.00357390418787896,0.015839358855459,-1.83723517862249,"Lilr4b"
"207911",207911,2.76017123699833,-0.844959855693405,3.59085574462692,0.00363528633954455,0.0160480629357994,-1.65556348203314,"Mchr1"
"17930",17930,2.36358860444416,-2.74041882917655,3.58861682757902,0.00365036264608198,0.0160966326056584,-1.8504565976953,"Myom2"
"22324",22324,3.76137662276545,-2.82051528951866,3.57184479576812,0.00376534902269784,0.0164612934867819,-2.11556736396284,"Vav1"
"76131",76131,2.68482282548456,-0.497454236634898,3.55331917722174,0.00389665815110275,0.0168905061492123,-1.8008424623164,"Depdc1a"
"243373",243373,2.59733147255717,-2.27640463937296,3.54571715274108,0.00395188313695081,0.0171017418117116,-2.00378708769865,"AI854703"
"17082",17082,2.57213856939083,-1.57779492806773,3.54313717078089,0.00397080616960361,0.0171742256990737,-1.72472663022341,"Il1rl1"
"108078",108078,2.56491748957245,-1.68340180966017,3.5310795740585,0.00406047472614361,0.0174664514349411,-1.8941696534404,"Olr1"
"74430",74430,2.8903931822898,-1.62023325225155,3.52488187842589,0.00410736485604699,0.0176058568443088,-2.17014496019888,"Cfap20dc"
"268354",268354,2.58151813709859,-4.1015503354229,3.51089150346729,0.00421524994683857,0.0179422890792149,-1.98003505753926,"Tafa2"
"20311",20311,3.39169254896703,-0.542863487135317,3.50273528724076,0.00427947224278651,0.018151577918679,-2.09227445198821,"Cxcl5"
"70843",70843,2.32956859100092,-3.19641978383416,3.50086834465563,0.00429431212642674,0.0181998682880258,-1.85196309473781,"Krt28"
"12045",12045,2.07805646086252,-0.6982597745498,3.48741881639432,0.00440277803054736,0.0185412238031521,-1.99617837227068,"Bcl2a1b"
"24014",24014,2.45788993242748,3.42792309417648,3.46794010820637,0.0045648283959391,0.0190399968248671,-1.87357220776478,"Rnasel"
"381628",381628,2.33590574867933,-0.155991891843517,3.45968734237895,0.00463530272887853,0.0192526476549793,-2.05767862304432,"Adgrf3"
"29820",29820,3.18609266860354,1.39640772838335,3.45767770581009,0.00465263076373415,0.0192992589475209,-1.89895605803081,"Tnfrsf19"
"381822",381822,2.33267652755168,0.215940170926087,3.45301504587448,0.00469308837632816,0.019411036037553,-1.88656291839203,"Lockd"
"235604",235604,2.1656598543087,-2.2510619368794,3.45037206823921,0.00471617987277443,0.0194759620353611,-1.88946478059899,"Camkv"
"16538",16538,2.5386863045041,-0.497677469830336,3.44785746815157,0.00473825689276763,0.0195365019392903,-2.12599393711886,"Kcns1"
"12954",12954,3.05939503887819,-2.98216072010949,3.44111939847801,0.00479793295541524,0.0197310779150097,-2.18277241073602,"Cryaa"
"56807",56807,2.11903676537808,0.779896955856076,3.42565546471882,0.00493779263347326,0.0201541515442695,-2.02233158349604,"Scamp5"
"17005",17005,2.27785310790691,0.665450162037634,3.38541953456245,0.00532140382503359,0.0212963955560473,-2.15482274897122,"Ltk"
"11687",11687,2.75098226320746,-0.201816661293321,3.33985676189465,0.00579243826564549,0.0226305171677347,-2.13821741854269,"Alox15"
"68612",68612,2.19715733334344,2.85203849940416,3.31673498043739,0.00604740379266658,0.0233675231147439,-2.15196716753299,"Ube2c"
"16181",16181,2.00604441333618,0.276749788688067,3.28384912197134,0.00642971869341319,0.0243964395011554,-2.17695290171876,"Il1rn"
"15559",15559,2.42872177465485,-2.53252423835362,3.27058890460389,0.0065907013399018,0.0248590558414816,-2.26530110358817,"Htr2b"
"19204",19204,3.14036742268327,0.912584598206059,3.2614128868759,0.00670447729614698,0.025162089572146,-2.35719488433083,"Ptafr"
"18175",18175,2.67677967295072,-2.04858630349183,3.24435178528948,0.00692131837445539,0.025792151754278,-2.25726843035799,"Nrap"
"19415",19415,2.01275053729637,2.1344058163332,3.22927394037353,0.0071188348189807,0.0263233658116919,-2.21358122981422,"Rasal1"
"78354",78354,2.61821560153925,1.31783339060095,3.20535330746945,0.00744391356373627,0.0272512415939977,-2.34645496865194,"Lypd8l"
"73707",73707,2.33586716077968,-2.07098062118466,3.2041963014926,0.00746001094262636,0.0272722676237028,-2.61729424442407,"Gucy2g"
"213043",213043,2.77244357359454,-2.65581067543926,3.18959322713534,0.00766622138789242,0.0278393756466571,-2.60449720914824,"Aox2"
"12189",12189,2.04008801684298,2.80745103442895,3.17767017049587,0.00783883483607277,0.0282971552647999,-2.35330291244411,"Brca1"
"272636",272636,2.30480764249879,3.45341977171814,3.17604266096124,0.00786269811524326,0.0283509196927457,-2.31953837635732,"Esyt3"
"68846",68846,2.6660540321215,0.155475496200914,3.16658352427559,0.00800284577028461,0.0287251815929089,-2.53200241161521,"Rnf208"
"329178",329178,2.52319521196292,-0.437844305600008,3.1575700198215,0.00813872744956574,0.0290658520786508,-2.33798971209651,"Unc80"
"12480",12480,2.26047272566873,-1.34561047348204,3.14283919524189,0.00836580955687654,0.02963399785129,-2.42926116987669,"Cd1d2"
"208154",208154,2.44085509128929,-2.17715349854775,3.13315727948233,0.00851851629669824,0.0300976149235455,-2.63804693678098,"Btla"
"207839",207839,3.31314956243138,-3.25057991988103,3.11660831634414,0.00878604114135629,0.0308018177014185,-2.61771688970941,"Galnt6"
"210801",210801,2.77244357359454,-3.04949914504719,3.11507724607539,0.00881121406068537,0.0308545743636147,-2.6872080297856,"Unc5d"
"386655",386655,2.00594061001097,-0.102137298794017,3.10056146136247,0.00905349773678241,0.0314463198327654,-2.42309272527177,"Eid2"
"231602",231602,2.07199404886545,-0.952052858800682,3.10021146566542,0.00905942129831566,0.0314463198327654,-2.53310586492566,"P2rx2"
"216643",216643,2.87484549969552,0.235573845771792,3.09919444123465,0.00907665616272904,0.0314966039384965,-2.57030727944532,"Gabrp"
"214305",214305,2.69534500694337,-2.98842218664066,3.09637263406761,0.00912464786582656,0.0316310451571667,-2.61475833998537,"Hhipl1"
"70701",70701,2.24581381385502,2.42083514755437,3.08729636254008,0.00928074366146853,0.0320445786373299,-2.45784742397148,"Nipal1"
"12260",12260,3.00951972499118,-3.30906908506233,3.07231809640736,0.00954421677243853,0.0327407861670542,-2.63044005532493,"C1qb"
"632971",632971,2.05267314909112,-3.27768009145649,3.06844827098313,0.00961349787214075,0.0328998961393054,-2.57520479699973,"Rergl"
"68725",68725,2.9521824346136,-0.425288077182865,3.04495770546777,0.0100449837728628,0.0340229154621354,-2.51925388150136,"1110032F04Rik"
"223915",223915,2.61078912094312,-2.9196688437356,3.0166009575791,0.0105917384135939,0.0354193469928985,-2.71346061476964,"Krt73"
"15364",15364,3.24522875644058,-2.3525097727824,3.00114510670893,0.0109021660928143,0.0361135680005946,-2.75665151954174,"Hmga2"
"66957",66957,2.78255348866202,-0.496103512727447,2.99598327699216,0.0110078508374282,0.0363635366019798,-2.78055156118906,"Serpinb11"
"71082",71082,2.6572445055727,-1.67162944663071,2.98074601962887,0.0113258231779595,0.0371278385199071,-2.80247219162651,"4933416M07Rik"
"13505",13505,2.32119695894317,-3.95923206471401,2.97690545978615,0.0114074036316686,0.0373573592333843,-2.82167045827972,"Dsc1"
"242662",242662,2.32424858275255,-1.20759890035162,2.97552773064784,0.0114368116821525,0.0374140699285321,-2.77531694984474,"Rims3"
"101744",101744,2.04589532313446,-2.62743229246374,2.95782541519227,0.0118214652476281,0.0382684221166561,-2.69675325704179,"Acp7"
"15365",15365,2.29241066199068,-0.331498452057182,2.95040607874304,0.0119864885242986,0.0386534406130914,-2.65338312354277,"Hmga2-ps1"
"19752",19752,3.11872502457771,0.79744053046071,2.9480859086544,0.0120385639158929,0.0387647644920073,-2.67744410961364,"Rnase1"
"56370",56370,2.04188647556716,-3.14502962443659,2.94141040672814,0.0121896530020623,0.039139633491384,-2.70868092069789,"Tagln3"
"56847",56847,2.1519115472944,3.04159075208275,2.93892550371874,0.0122463755779545,0.039273887912742,-2.71869607471735,"Aldh1a3"
"93837",93837,2.9314238229437,-2.24366793523092,2.9358408955861,0.0123171531432642,0.0394528350782627,-2.84503503319543,"Dach2"
"228785",228785,2.10033986480783,-2.53676286620292,2.91710223397434,0.0127559498588285,0.0404971939672411,-2.94499084216008,"Mylk2"
"433111",433111,2.08892123734232,-1.6342800190942,2.84981659061046,0.0144634572380201,0.0444540522104411,-2.82861328376903,"F630040K05Rik"
"545975",545975,2.89176097471168,-0.942222566795421,2.81324941522546,0.0154845353910015,0.0468090277963633,-2.91520788839597,"Cers3"
"100038566",100038566,2.47689348270705,-1.64541220044805,2.79860744763126,0.0159130990015097,0.0478209957444115,-2.9319138634726,"Gm10658"
"74562",74562,3.01812245822617,-0.359469223808234,2.78150937192052,0.016428402448539,0.0490524225007953,-3.051820814707,"Fer1l4"
"69065",69065,2.36123540379896,2.3926291459942,2.78076270392356,0.0164512772255706,0.0490751303311926,-3.06078056840368,"Chac1"
"74152",74152,2.2294334570373,-0.281810853315213,2.77753452542142,0.0165505374116843,0.0492490493407216,-2.934258415954,"Stra6l"
