"","entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"66286",66286,0.332659175333554,5.10823071442858,2.91535018971295,0.0127977631442648,0.0405891729343691,-3.4954668464228,"Sec11c"
"233064",233064,0.996136176845966,3.28470885090642,2.91489337596323,0.0128086875774264,0.0406156698382116,-2.95345480684076,"Wdr62"
"20020",20020,-0.378134608312818,7.47528409800302,-2.91467176010596,0.0128139907300279,0.0406243349041846,-3.76873510092501,"Polr2a"
"116871",116871,-0.389819895898404,5.16199029106089,-2.91333865850461,0.0128459372473724,0.0407083514479616,-3.64451487351469,"Mta3"
"19012",19012,0.345027325507156,4.04962558174676,2.91324355859896,0.012848219249711,0.0407083514479616,-3.74019832172517,"Plpp1"
"11864",11864,0.710267252715294,1.26569938960575,2.91303680652233,0.0128531818304054,0.0407159121362452,-3.18162158254248,"Arnt2"
"76498",76498,-0.598613548512189,3.19980062996949,-2.91230954095771,0.0128706532150102,0.0407630868557158,-3.29415235369355,"Paqr4"
"58226",58226,1.23837291044682,-1.08581400345306,2.9118528124657,0.0128816374476338,0.0407815300926292,-2.75734206257596,"Cacna1h"
"218203",218203,-0.509353736317203,4.89969968865485,-2.91174368100532,0.0128842634172496,0.0407816741530568,-3.71737375638289,"Mylip"
"52637",52637,0.380037776782988,4.47379261426003,2.91122344346611,0.0128967889196877,0.0408131461927802,-3.6777250803303,"Cisd1"
"69161",69161,-0.316307625670251,5.06348514461381,-2.90993465209761,0.0129278706677597,0.0409033169235785,-3.74131926673548,"Manbal"
"666211",666211,0.77287304625266,2.76834174024343,2.90964301027724,0.0129349145096841,0.0409174117115788,-3.16010535305325,"Gm7984"
"219024",219024,-0.374053033043561,4.56537944779856,-2.90917444394004,0.0129462394865976,0.0409450407937139,-3.53780581102238,"Pip4p1"
"93713",93713,-0.773715755548482,0.426677526519741,-2.90849258228222,0.012962737294293,0.0409890156460598,-2.97659403771749,"Pcdhga5"
"338355",338355,-0.351932919413816,4.87078238724487,-2.9082579847772,0.0129684182672703,0.0409987762144307,-3.63763487097252,"Fkbp15"
"53885",53885,-0.446132261347621,3.30627759788071,-2.90794994037839,0.0129758815753283,0.0410141664832978,-3.51798461984613,"Nphp1"
"67057",67057,0.369568683505716,4.69612686271007,2.90711112581747,0.0129962260408532,0.0410702572184852,-3.68794977813091,"Yaf2"
"16328",16328,-0.402089367599841,4.02111205520341,-2.9055655160219,0.0130337960469035,0.0411751350365948,-3.54948844098271,"Cep250"
"70951",70951,-0.642373297612882,1.06470194110345,-2.90553149683996,0.013034624182997,0.0411751350365948,-2.98485035201308,"Spata1"
"68241",68241,1.27424883622893,1.78480779567429,2.9052025776622,0.0130426338287526,0.0411922032433266,-2.78034027465248,"Mcrip2"
"22433",22433,0.39855374763928,7.51255830269037,2.9047694548577,0.0130531884403266,0.0412173007214629,-3.76994999352975,"Xbp1"
"246103",246103,0.332971290570543,6.50291505738415,2.90434764865849,0.0130634754387237,0.0412415433147402,-3.79026090823466,"Atxn7"
"213452",213452,-0.268865529963169,4.94411283740427,-2.90387927848401,0.0130749074765256,0.0412594570245856,-3.71504321835558,"Dstyk"
"216197",216197,0.413733807332717,4.67068180912855,2.90380232669171,0.0130767866760064,0.0412594570245856,-3.72621184373446,"Ckap4"
"269470",269470,0.380680764615283,4.59670160493045,2.90372770896899,0.0130786091326656,0.0412594570245856,-3.55268635529498,"Wdr3"
"245857",245857,-0.256925712547193,6.36036213612079,-2.90368745123462,0.0130795924888113,0.0412594570245856,-3.78611899653187,"Ssh3"
"22260",22260,-0.296550086043662,6.31036188172667,-2.90330815903934,0.0130888608825368,0.0412804544776714,-3.78684196854126,"Nr1h2"
"55932",55932,0.537993645067533,3.19225446371608,2.90169677168954,0.0131283095882888,0.0413966090848597,-3.35668277516229,"Gbp3"
"238252",238252,0.900886451724353,0.574335419545254,2.90142134941187,0.0131350640682695,0.0414096454288712,-2.83277093672497,"Gpr135"
"16558",16558,-0.255161649219506,5.38715971882879,-2.900951923255,0.0131465842739875,0.0414308749586397,-3.71488160193997,"Kif16b"
"72429",72429,0.54824646126294,3.2304237723423,2.90092540040736,0.0131472354717388,0.0414308749586397,-3.19817154774658,"Dnajc25"
"27403",27403,-0.695361823993758,3.69000330394785,-2.90073726728277,0.0131518554984981,0.0414308749586397,-3.30286308860354,"Abca7"
"66108",66108,0.322582070025063,5.87387080963112,2.90061080386732,0.0131549619950007,0.0414308749586397,-3.7486278197594,"Ndufa9"
"66537",66537,0.247439537030649,6.08888969839913,2.90052529907642,0.0131570627809564,0.0414308749586397,-3.75567948770364,"Pomp"
"12795",12795,-0.466738284200747,7.57960178250894,-2.90040829765193,0.0131599379546606,0.0414308749586397,-3.79839411898714,"Plk3"
"14252",14252,-0.326864840990291,6.06516256113053,-2.90039971688476,0.0131601488415826,0.0414308749586397,-3.79887345339129,"Flot2"
"102060",102060,0.445526779228995,3.4153126582627,2.90003239654706,0.013169179511052,0.0414510481961095,-3.3064102004683,"Gadd45gip1"
"20336",20336,-0.287386432227126,5.21074797800766,-2.89967206017356,0.0131780444594393,0.0414630428484617,-3.71396030957743,"Exoc4"
"329831",329831,-1.40259166404473,-1.77510231848317,-2.89961588498937,0.0131794270079988,0.0414630428484617,-2.73495339020329,"Fam166b"
"215708",215708,-0.414769591846728,3.91394852803313,-2.89955762569068,0.0131808610016876,0.0414630428484617,-3.38245994215553,"Miga1"
"106931",106931,-0.469962251830617,5.94082822461214,-2.89925696864773,0.0131882638348027,0.0414780739592482,-3.79950096665324,"Kctd1"
"80283",80283,-0.552689871748307,3.25234590939887,-2.89906145929964,0.013193079917912,0.0414849651855712,-3.31461718640658,"Abtb1"
"15463",15463,0.29227542172906,6.45200793991021,2.89853093451766,0.0132061574139918,0.0415178260932418,-3.77980485527111,"Agfg1"
"20222",20222,0.346298767470937,5.11154058982502,2.89743615378777,0.0132331845986286,0.0415945205641858,-3.67401178542853,"Sf3a2"
"66873",66873,-0.389808433879657,1.48972578138577,-2.89641238883609,0.0132585083026653,0.0416658312219769,-3.72558821697057,"Tril"
"77558",77558,-1.59724232054361,-3.30432630798521,-2.89628221904935,0.0132617316111072,0.0416676752250373,-2.73344978189108,"9330179D12Rik"
"14707",14707,0.369810224429392,4.41537161143254,2.89610966406362,0.013266005675971,0.0416728192611898,-3.51326110556046,"Gng5"
"237353",237353,0.400345262094341,0.905100349128063,2.89579000048457,0.0132739271316961,0.0416894166115512,-3.42935603272245,"Sh3rf3"
"18205",18205,-0.689212251056595,-0.752496554177266,-2.89451507084293,0.0133055674140961,0.0417772248966202,-3.45135102444975,"Ntf3"
"70314",70314,-0.467039436815857,3.65419728521034,-2.89439039501578,0.0133086655462443,0.0417772248966202,-3.42182206374649,"Rabep2"
"69928",69928,1.1947060955844,1.3541811494359,2.89434411748955,0.0133098157020047,0.0417772248966202,-2.77266742863972,"Cenps"
"12394",12394,0.353149765836161,8.27772616853479,2.89370710789886,0.0133256576170141,0.0418163027246893,-3.769243938332,"Runx1"
"108767",108767,-0.589041016305423,7.96967219418438,-2.89363076821733,0.0133275573794141,0.0418163027246893,-3.80310021373599,"Pnrc1"
"12842",12842,0.60163543794375,4.79415740682075,2.89252379633482,0.0133551353372213,0.0418728928238926,-3.7465990116249,"Col1a1"
"17724",17724,-0.940322443638035,8.87382406380864,-2.8925004417938,0.0133557177781948,0.0418728928238926,-3.79055347828707,"mt-Rnr1"
"96935",96935,1.35171554873961,1.13903580859132,2.8924882945382,0.013356020729653,0.0418728928238926,-2.73419201040538,"Susd4"
"217331",217331,-0.526806895358714,3.93532730817155,-2.89247514522059,0.0133563486801389,0.0418728928238926,-3.39128121410376,"Unk"
"242553",242553,0.280532920634768,5.24315750132776,2.89237521882066,0.0133588411552814,0.0418728928238926,-3.81171302618126,"Kank4"
"215378",215378,1.16532599580573,-0.647571471711027,2.89142916920496,0.0133824614723047,0.0419383376680611,-3.30843434357997,"Brinp3"
"52856",52856,-0.713061259977416,2.88581321415654,-2.89132649209805,0.0133850275371868,0.0419383376680611,-3.1941052233065,"Mtg2"
"16562",16562,-0.367859790082279,7.89873778792169,-2.8902841817237,0.013411104207194,0.0420117127632298,-3.8083161442748,"Kif1c"
"211548",211548,0.326517351266706,6.76062287607362,2.88869629892823,0.013450927072741,0.0421281116642089,-3.81775714521863,"Nomo1"
"56541",56541,-0.401901396687329,4.05851221818636,-2.88847834352375,0.0134564023804468,0.042136909693002,-3.60349834908651,"Habp4"
"67842",67842,0.366902119573056,4.38294544630593,2.88724057539156,0.0134875386280323,0.0422260420914071,-3.52390092243957,"Nop9"
"68128",68128,-0.424856972214476,3.21584973924701,-2.88593040907902,0.013520573985577,0.0423210836339986,-3.48903962928672,"Fam120aos"
"67063",67063,-0.547639941018282,2.1142546928931,-2.88571502728532,0.0135260124400468,0.0423297228915842,-3.22608782504115,"Pgap4"
"207596",207596,0.72335642186106,3.5044494645102,2.88485203622131,0.013547825011607,0.0423895914637571,-3.02190731626681,"Thsd4"
"53620",53620,-0.830432648196738,1.69767846648863,-2.88423480187072,0.0135634473618027,0.0424300716757581,-3.07141432114402,"Vamp5"
"94040",94040,-0.348880979805743,6.33330506821739,-2.88398248547745,0.0135698386982073,0.0424416645134511,-3.81911099321265,"Clmn"
"213956",213956,0.382790487982409,2.98336280420134,2.88361673745197,0.0135791086384524,0.0424622542386429,-3.54302858346577,"Fam83f"
"15438",15438,-1.40632846439842,-1.96422959864336,-2.88202533301212,0.0136195162563485,0.0425801849486313,-2.75107390586042,"Hoxd9"
"16905",16905,-0.46900627666539,10.5362003123978,-2.88151227312469,0.0136325688683648,0.0426125629738205,-3.75380167652901,"Lmna"
"50530",50530,1.25604840163278,-0.248773312394759,2.88125420487411,0.0136391390021777,0.0426246693277469,-2.79126107207391,"Mfap5"
"71795",71795,-0.366938972078111,5.08792200217295,-2.88114351484546,0.0136419580114829,0.042625050299224,-3.77515452719055,"Pitpnc1"
"19009",19009,-0.394936349428254,3.95802902334327,-2.88080279730293,0.0136506388992027,0.042638659814522,-3.58503320352727,"Pou6f1"
"27056",27056,0.892053516260168,1.16430970038805,2.88076078773947,0.0136517096090535,0.042638659814522,-2.98130729208992,"Irf5"
"17222",17222,-0.281277457601988,6.48630666766029,-2.88013783335627,0.0136675968120861,0.0426798458838588,-3.83488403029071,"Anapc1"
"21406",21406,-0.332865203660269,6.90177098092358,-2.88002293738486,0.0136705290070565,0.0426805690295378,-3.83630238848445,"Tcf12"
"74055",74055,0.326440305259754,5.89799490997092,2.87926987008911,0.0136897630716374,0.0427321776780877,-3.79360346719424,"Plce1"
"57259",57259,-0.26086121038037,7.42000064102145,-2.87893571917137,0.0136983062075969,0.0427504011265523,-3.83605567948392,"Tob2"
"237716",237716,-2.23043986262778,-1.21370658601167,-2.87866101445672,0.0137053334626394,0.0427638874715799,-2.79635049438269,"Gpr75"
"68152",68152,0.297671713772762,4.80210991811502,2.87747377076261,0.0137357456517245,0.0428503206237374,-3.68400908468737,"Fam133b"
"236643",236643,-2.17035567642067,-3.14654500783129,-2.87675663303067,0.0137541481337464,0.0428992613194648,-3.0105487711289,"Sytl5"
"17220",17220,0.846622971526521,4.5912155141828,2.8765491942018,0.0137594757846866,0.0429051361687297,-3.50406211732362,"Mcm7"
"106039",106039,-0.28259857481749,5.77510390479661,-2.87647190393203,0.0137614613540427,0.0429051361687297,-3.80594692912106,"Gga1"
"74136",74136,-0.355586056073459,6.66083966221251,-2.87581604292641,0.0137783217190842,0.0429492300687194,-3.83705615814886,"Sec14l1"
"66934",66934,1.14090641780187,2.18005580224924,2.87522928523096,0.0137934229990651,0.0429863087641044,-2.92756381527952,"Dsn1"
"19274",19274,-0.370095168062743,3.42770317904117,-2.87502004027979,0.0137988122709464,0.0429863087641044,-3.81586609394876,"Ptprm"
"93834",93834,-0.522322067733057,3.77452669681028,-2.87489198304381,0.0138021115184062,0.0429863087641044,-3.67055780301733,"Peli2"
"26570",26570,-0.561545039939667,4.66636392357414,-2.87482581517916,0.0138038165640236,0.0429863087641044,-3.82215560515141,"Slc7a11"
"242474",242474,-0.400486918583129,4.47767808327681,-2.87441305577508,0.0138144574671847,0.0430109704120146,-3.70565858667418,"Tmem245"
"13875",13875,0.305873061652365,7.19108232877073,2.87366896994321,0.0138336605004324,0.0430622750736328,-3.83688152554421,"Erf"
"723960",723960,-1.55113046822705,-0.157345903459917,-2.87352249908127,0.0138374436730461,0.0430655690840529,-2.77240190631146,"Mir24-2"
"21341",21341,0.629604068631092,2.80882403919259,2.87336580195513,0.0138414921145968,0.0430696872177766,-3.16065539223238,"Taf1c"
"231532",231532,-0.458772917486793,1.50929261061818,-2.8728854496189,0.0138539098657721,0.0430998408501303,-3.80093356479255,"Arhgap24"
"71710",71710,-0.384762248187084,3.63672558659843,-2.87258276425555,0.0138617403632183,0.04311571436731,-3.53810281103855,"Lrrcc1"
"213464",213464,-0.439154609686339,4.11738406716672,-2.8721954194118,0.0138717674136396,0.0431362839865235,-3.45896637062615,"Rbbp5"
"227715",227715,0.644463166474176,4.09508847070276,2.87202192040214,0.0138762610501802,0.0431362839865235,-3.455945780544,"Exosc2"
"109161",109161,0.311152542003764,5.30158317495912,2.87201107963712,0.0138765418746827,0.0431362839865235,-3.73489072196801,"Ube2q2"
"84682",84682,-1.42764200065584,-1.18526574149622,-2.87185582212242,0.0138805643602059,0.043140302684109,-2.83466543182156,"Cox4i2"
"74111",74111,0.42974385104203,4.24311568313585,2.87151484405218,0.0138894026422638,0.0431592841837077,-3.54153023085126,"Rbm19"
"215632",215632,-0.732650051715151,2.40717233807396,-2.87117757299045,0.0138981503288837,0.0431779767638446,-3.13643113829384,"Psd4"
"620016",620016,0.288016372585668,5.65526451423453,2.87048247826007,0.0139161960093606,0.0432255427932264,-3.77259682682029,"Gm12669"
"14182",14182,-0.258325251211332,7.84749699335064,-2.87031981213372,0.013920422415755,0.0432301740732152,-3.82008330314502,"Fgfr1"
"13599",13599,1.50809690396704,-2.24548439500449,2.87006445141997,0.0139270597898086,0.0432422893748793,-2.76749194862774,"Ecel1"
"11987",11987,0.515098198099299,6.73176023055077,2.86970865291567,0.0139363129921279,0.0432625202372009,-3.8507349910623,"Slc7a1"
"75084",75084,-1.08599764557096,-3.51465701852067,-2.86929064414342,0.0139471918788177,0.043287788777069,-2.77635929073729,"4930511M06Rik"
"69146",69146,-0.463521798380631,1.31114890656761,-2.8684070535056,0.0139702154929606,0.0433507334872865,-3.41863935258818,"Gsdmd"
"100416706",100416706,-0.794037471983856,2.66497849418734,-2.86821737077207,0.0139751629454532,0.0433575726717594,-3.13025628982471,"Zfp729b"
"381633",381633,1.09738507504884,1.35713407102643,2.86780073150394,0.0139860361558515,0.0433774039875418,-2.85391044228104,"Gm1673"
"12671",12671,0.835501229240548,0.501416635392522,2.86776211143993,0.013987044464725,0.0433774039875418,-3.06467894554017,"Chrm3"
"18193",18193,-0.267965759154055,6.75407559696911,-2.867579906687,0.0139918025155398,0.0433836466461822,-3.85847616682467,"Nsd1"
"226122",226122,0.517514472639224,4.94993378336039,2.86674460076186,0.0140136360482295,0.0434376923227693,-3.66255638199862,"Ubtd1"
"14251",14251,-0.452530463756458,5.4681348819446,-2.86664690403735,0.0140161918870445,0.0434376923227693,-3.82392426537463,"Flot1"
"12702",12702,-0.683978110129422,9.16099998689013,-2.86659772852149,0.0140174785399977,0.0434376923227693,-3.78920025816502,"Socs3"
"110962",110962,-0.380387801925711,5.94750436546121,-2.86595320573394,0.0140343529906582,0.0434814574915432,-3.83687192336187,"Mbd6"
"67437",67437,0.331630816339268,8.38223088966744,2.86513822298807,0.0140557191494147,0.043539119058673,-3.84724224178924,"Ssr3"
"228869",228869,0.283983158986681,4.90507941975403,2.86493873645318,0.0140609539403251,0.0435467991520474,-3.71043366032079,"Ncoa5"
"434794",434794,-0.830223052079221,-2.00302364496975,-2.86358748137613,0.0140964635969822,0.04364821917843,-2.9663567140377,"Xlr4a"
"18571",18571,-0.260753259203337,7.86030098079955,-2.86287840298312,0.0141151330393612,0.0436974657304729,-3.85961707987449,"Pdcd6ip"
"52686",52686,0.382247712274874,4.39488605972376,2.86270835445518,0.0141196139186346,0.0437027768057386,-3.58601271340141,"Mettl2"
"71764",71764,-0.406654261496099,4.54371066290324,-2.86253227468894,0.0141242552108997,0.0437085822112903,-3.60016384514347,"C2cd2l"
"68497",68497,-0.320522038799537,5.12856859697975,-2.862247761453,0.014131757901498,0.0437232384250734,-3.73296865526828,"Arel1"
"381310",381310,-0.690261969062878,0.46212132275693,-2.8619189058945,0.0141404348343276,0.0437415212608559,-3.37672014969991,"Stum"
"71846",71846,0.998677064582859,2.10293951165502,2.86146727546754,0.014152359820439,0.0437698423879096,-2.97578596613332,"Syce2"
"108079",108079,-0.551841925495338,4.71777694236282,-2.86053290918071,0.0141770627707051,0.0438350164103927,-3.51155611866771,"Prkaa2"
"67304",67304,-1.1635220315606,-1.65866199157166,-2.86040723963375,0.014180388505382,0.0438350164103927,-2.79457867284471,"3110070M22Rik"
"231712",231712,-0.367699487032773,5.41003074799635,-2.86035565327612,0.014181753917131,0.0438350164103927,-3.81709878668502,"Trafd1"
"216859",216859,1.23556444271357,-0.547311485991511,2.85990561041331,0.0141936713912153,0.043863273888691,-2.78141706508693,"Acap1"
"215690",215690,-0.385937732308083,3.61634320627882,-2.85955381634034,0.0142029940764693,0.0438835031054782,-3.73226543393839,"Nav1"
"28040",28040,-0.527232043025204,2.65786714777916,-2.85912111909325,0.0142144690537168,0.043910373128409,-3.21942788037866,"D6Wsu163e"
"216119",216119,-1.37669631085372,-0.657757265919746,-2.85825723828814,0.0142374063634847,0.0439602327169515,-2.78385308029105,"Ybey"
"67468",67468,0.473257224896424,3.69027394001841,2.85822605849096,0.0142382349187627,0.0439602327169515,-3.75066968727739,"Mmd"
"12870",12870,0.48983803322875,8.80125050441308,2.85819899444059,0.014238954143133,0.0439602327169515,-3.85695240732262,"Cp"
"235469",235469,-0.387051941922014,4.71880802817905,-2.85715751110986,0.0142666588311651,0.0440371633140103,-3.64637354459535,"Zfp280d"
"70350",70350,1.97633951128236,2.49996498380562,2.85651155111203,0.014283868971084,0.0440816764731521,-2.8026513794954,"Basp1"
"109979",109979,-0.685803383809516,-0.240816072671719,-2.85594072863341,0.0142990943677776,0.0441200482991718,-3.11579744962041,"Art3"
"269536",269536,0.348554871426248,4.64618306476891,2.85582039983386,0.0143023059181631,0.0441213434961251,-3.71726479420836,"Tex10"
"11432",11432,-0.388023601959031,4.09276929860379,-2.85554530217565,0.0143096509027143,0.0441353869762875,-3.648877879448,"Acp2"
"66910",66910,-0.718006047420269,2.16617493383781,-2.85533260115609,0.0143153324875723,0.044144295538262,-3.23077521815504,"Tmem107"
"269604",269604,-0.685243279623198,0.578636191555427,-2.85514371294794,0.0143203798684293,0.0441512453064097,-3.09652029824964,"Gpr157"
"72091",72091,0.708755084630236,1.05120111227604,2.85488731924435,0.0143272339211131,0.0441637614373458,-2.95071287988415,"Snhg7"
"75698",75698,-0.667162058994375,1.99233023458705,-2.85442254375771,0.0143396668360931,0.044193466200783,-3.18846236147142,"Shld2"
"75564",75564,-0.761587869053505,0.887969348824035,-2.85427903792919,0.0143435078297435,0.0441966850733607,-2.98039347301175,"Rsph9"
"14534",14534,0.424538804210752,5.27274113789268,2.85368569640472,0.0143593996905743,0.0442284062969862,-3.75126907841863,"Kat2a"
"20926",20926,0.273231056043418,7.51306833351327,2.85295648023818,0.0143789546748738,0.0442800077322109,-3.88429371688883,"Supt6"
"56398",56398,-0.329259195277034,6.14412046080824,-2.85247439057368,0.0143918970936077,0.0443112296254386,-3.8505788444546,"Chp1"
"20856",20856,0.60088616083999,4.03768584211462,2.85213392925699,0.0144010442418658,0.0443307563690002,-3.19330969349931,"Stc2"
"16709",16709,-0.275026731151848,6.95438128988175,-2.85198995888505,0.0144049140158563,0.0443340333216345,-3.88707417665205,"Ktn1"
"320595",320595,0.389371588008081,5.50867868955772,2.85163651256371,0.0144144186563439,0.0443546480616938,-3.84438549542536,"Phf8"
"227638",227638,-0.357768109203996,3.73565841850584,-2.85118185992838,0.014426654007747,0.0443836558182663,-3.61684530908669,"Qsox2"
"14615",14615,0.674320486553042,-0.208340574134292,2.85089071328671,0.0144344945840835,0.0443991343726851,-3.15080787081177,"Gjc1"
"50529",50529,0.365039247328916,4.87744512913552,2.85029178715258,0.01445063693861,0.04444013741541,-3.66282298754397,"Mrps7"
"19734",19734,0.91018389291045,5.82622222891719,2.84984728363398,0.0144626288324136,0.0444540522104411,-3.74220744738802,"Rgs16"
"433111",433111,2.08892123734232,-1.6342800190942,2.84981659061046,0.0144634572380201,0.0444540522104411,-2.82861328376903,"F630040K05Rik"
"56149",56149,0.435537546331438,3.56439259502155,2.84975665581756,0.0144650750153841,0.0444540522104411,-3.72937909349099,"Tamalin"
"75547",75547,-0.310099457821162,5.50692464848715,-2.84964744586798,0.014468023303118,0.0444540522104411,-3.84014373184441,"Akap13"
"224648",224648,0.344116496445488,4.38273254885992,2.8496029094592,0.014469225801728,0.0444540522104411,-3.63422812562297,"Uhrf1bp1"
"12177",12177,-0.291795824518899,5.70725955439766,-2.8491698672404,0.0144809232568474,0.0444813432752607,-3.85276829656444,"Bnip3l"
"16504",16504,0.670214086457029,2.75457532612409,2.8483959112958,0.0145018529090137,0.0445236810492266,-3.29777323104893,"Kcnc3"
"22004",22004,-0.419692816430731,6.9872944013401,-2.84830664691729,0.0145042687618911,0.0445236810492266,-3.78733837680213,"Tpm2"
"68421",68421,-0.391703705242152,5.66805085480251,-2.84815275060048,0.0145084347511433,0.0445236810492266,-3.86613214662062,"Lmbrd1"
"338369",338369,-0.912938705829905,0.300320414380824,-2.84811608171956,0.0145094275564255,0.0445236810492266,-2.94100840946487,"Tmem220"
"16854",16854,1.35093064087525,4.21635537233921,2.84803809690263,0.0145115392092101,0.0445236810492266,-3.11281025809015,"Lgals3"
"100042740",100042740,0.540585784174529,2.90154109309447,2.84803549058429,0.0145116097876845,0.0445236810492266,-3.31494413786658,"Rpl31-ps9"
"18132",18132,-0.578007089217439,1.71895221561489,-2.84747752086193,0.0145267273060487,0.0445614127222038,-3.26207481830333,"Notch4"
"15220",15220,1.73051694465358,1.46463293221177,2.84729984067442,0.014531544611492,0.0445638707677107,-2.80948136818092,"Foxq1"
"70971",70971,1.65272917753656,-3.87842086853994,2.84723997051457,0.0145331681812693,0.0445638707677107,-2.90964199998707,"4931429P17Rik"
"94112",94112,-0.310422626996268,5.87887088180507,-2.84641488567638,0.0145555612925042,0.0446238779178927,-3.87394921083657,"Med15"
"69104",69104,0.242499606154933,5.86834256026232,2.84601640685697,0.0145663883938535,0.0446484100419824,-3.87391827360257,"Marchf5"
"70354",70354,-0.349858270105138,7.26878465175012,-2.84589374078017,0.0145697229698342,0.0446499712653208,-3.89770788807859,"Secisbp2l"
"16660",16660,-1.43807510035665,-1.75200874557378,-2.84526418819932,0.0145868487399981,0.044693787802817,-2.82128907118763,"Krt31"
"106821",106821,-0.407443130993325,3.80312909465981,-2.84484141046924,0.0145983607877051,0.0447203903641968,-3.62074000820438,"Oard1"
"77582",77582,0.269752276918558,5.64708717618693,2.84383630998561,0.0146257653652447,0.0447956581070403,-3.88189116454527,"Mboat7"
"74365",74365,0.454851054314821,3.8267867032445,2.84334309150589,0.0146392318507426,0.0448282154948918,-3.54537534464617,"Lonrf3"
"217588",217588,-0.627375882323772,2.64284974585668,-2.8428224639122,0.0146534600191194,0.0448554782459936,-3.31746932925294,"Mbip"
"75578",75578,-0.468091261086449,1.84309706889117,-2.8427679121067,0.014654951651339,0.0448554782459936,-3.31349097272541,"Fggy"
"103406",103406,-0.643886040466957,2.29174263572267,-2.84270582303771,0.0146566495610169,0.0448554782459936,-3.36054055497826,"Zfr2"
"20620",20620,0.47196815716061,8.30734143581134,2.84235798875232,0.0146661651644821,0.0448759098275846,-3.88533760710579,"Plk2"
"21679",21679,1.38013871807975,1.84402403901007,2.84223952288432,0.0146694073981392,0.0448771417963979,-2.88428949725957,"Tead4"
"108909",108909,-0.335973278698625,4.18633709648634,-2.84168312260336,0.0146846447412323,0.0449150620264052,-3.74532003197149,"Aida"
"67046",67046,-0.514397507964786,2.18940077685653,-2.84039140888867,0.0147200795309629,0.0450147323737108,-3.22282135618744,"Tbc1d7"
"69577",69577,-0.494745636525871,3.05133782938634,-2.83964302998324,0.0147406480793836,0.0450689112490961,-3.39173833774836,"Fastkd3"
"12406",12406,0.296564309143706,6.95847716075687,2.83943711087433,0.0147463125798226,0.0450775094799839,-3.87699750721474,"Serpinh1"
"21355",21355,0.400491532428408,6.26756209679277,2.83931265941451,0.0147497370824882,0.0450792583352627,-3.86206102276995,"Tap2"
"20391",20391,-1.04393695083983,-2.08898061820599,-2.83909765194855,0.014755655249964,0.0450886263670595,-2.87575097602757,"Sgca"
"384763",384763,-0.635489601278614,2.65750133854678,-2.83891357817434,0.0147607238233725,0.0450953951874308,-3.22061518770682,"Zfp667"
"268448",268448,-0.330678981709625,5.53720396653537,-2.83867864836009,0.0147671952504986,0.0451064464126169,-3.87924741522716,"Phf12"
"574405",574405,1.46948214855519,0.281204103306967,2.83838460559499,0.0147752989746709,0.0451224782600384,-2.83184758545996,"Pwwp4b"
"73379",73379,-0.265961170082501,4.27765268610883,-2.83743334448066,0.0148015456040078,0.0451939000629327,-3.88369280662927,"Dcbld2"
"67887",67887,0.253950108076419,7.03808686299393,2.83729045167056,0.0148054922034911,0.045197218231403,-3.9138552825571,"Saraf"
"212163",212163,0.338227101093179,4.31520451318973,2.836944287171,0.0148150573449664,0.0452138701348785,-3.70758785062266,"8030462N17Rik"
"54484",54484,-0.450936534844257,5.21074414340749,-2.83687070331903,0.0148170913862494,0.0452138701348785,-3.8512227205585,"Mkrn1"
"69726",69726,0.535973880451611,3.01520032615773,2.83678250779533,0.0148195296949298,0.0452138701348785,-3.28411436810799,"Smyd3"
"20174",20174,0.45421020869855,4.94654356769789,2.83623815465785,0.0148345880185925,0.0452510768279937,-3.78684024802872,"Ruvbl2"
"212986",212986,0.428527228819206,3.86578687500181,2.8360313850972,0.0148403118097947,0.0452598008186021,-3.46102089237414,"Scfd2"
"75826",75826,0.322254110152114,6.51139023930666,2.83513469354616,0.0148651593220889,0.0453268334798943,-3.90103196006917,"Senp2"
"67216",67216,0.425934911187349,4.00317915186775,2.83485154516608,0.0148730139769292,0.0453420356657773,-3.74870051094603,"Mboat2"
"353208",353208,-0.697846771152186,0.820152866673949,-2.83469348392513,0.0148774004490251,0.0453466608864789,-3.06472285734636,"Zfp931"
"16886",16886,-0.318123673701104,6.02991635641706,-2.83365927090509,0.0149061332679933,0.0454254782428396,-3.91844764331462,"Limk2"
"56526",56526,-0.51651922007544,2.8191923573676,-2.83275563823591,0.0149312832292052,0.0454845798292904,-3.52264780791207,"Septin6"
"50996",50996,-0.32859088015981,3.98200346084783,-2.83264286652327,0.0149344248454413,0.0454853825895847,-3.65576611881943,"Pdcd7"
"338372",338372,0.573766084376859,3.47222270170625,2.83133906902947,0.0149707938370874,0.0455847784615684,-3.22506818199766,"Map3k9"
"19876",19876,-0.345364890282853,3.86613666424452,-2.83126621307168,0.01497282871387,0.0455847784615684,-3.90195493311634,"Robo1"
"26417",26417,-0.342967523638229,5.66010954890886,-2.83060601293662,0.014991280678664,0.0456321648392923,-3.8608423906819,"Mapk3"
"13717",13717,0.598276460827201,6.07039043759219,2.82922290649295,0.0150300101864365,0.04574124417224,-3.89616524621168,"Eln"
"70454",70454,-0.439935683899559,3.07366412508601,-2.82909856222627,0.0150334969011041,0.0457430467895744,-3.66771110795094,"Cenpl"
"329504",329504,-0.556116277489661,2.83709798844718,-2.82802470864683,0.0150636419609349,0.0458259475554602,-3.38280727923802,"Lcmt2"
